user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2020-27,358,Comfort,Generic,Generic,entrance-lightlevel,If the light level at the entrance is dark and  ,entrancelight-state,"if the entrance lights are off,",1
student2020-15,299,Comfort,Generic,Generic,reminders-reminders,"send the voice notification ""Lights on"". ",bathroom-hue color light bathroom,turn on a blue colored light for 15 minutes and ,1
student2019-18,211,Safety,Generic,Generic,none,none,alarms-alarms,"ACTION: Sends three alarm SMS messages ""WARNING! Smoke sensors are on!"" to the user",1
student2021-09,404,Security,Generic,GoingOut,reminders-reminders, send the notification 'The door is left open!' and  ,entrance-doorsensor,"if the front door is open,",1
student2021-15,432,Wellbeing,Generic,Evening,devices-alexa services;kitchen alexa-vocalinput,Alexa turns on the music and  I say the phrase 'it's time to cook'  ,bathroom-alllight,turns on the bathroom lights,0
student2020-4,244,Generic,Generic,Generic,none,none,reminders-reminders,"notify me vocally with the message ""Someone at the entrance""",1
applicationExpert4,108,"Health, Wellbeing",Generic,Generic,reminders-reminders;physiological-steps,"do send  one  reminder ""you should move more!""  by notification Test-user daily footsteps is  less then  1000 ",datetime-localtime, WHEN  time becomes  15:00 minutes and,1
domainExpert7,58,Wellbeing,Caregiver,Evening,none,none,livingroom-relax,do start relaxing light scene in the living room,1
applicationExpert1,39,"Comfort, Wellbeing",Generic,Generic,none,none,timeinsidearoom-timeinsidekitchen,If the user stays in the kitchen for more than 50 minutes and ,0
student2020-18,313,Security,Generic,Generic,entrance-alllight;alarms-alarms,"turn on the entrance light send an alarm via notification with the words ""Noise perceived at the entrance!"",  ",entrancelight-state,"if the entrance light is off, ",1
domainExpert7,48,"Health, Wellbeing",Caregiver,Generic,datetime-localtime,When time becomes  16:00 minutes ,reminders-reminders,"do send  the reminder  ""Reminder: drink a glass of water"" by notification",1
student2020-22,333,EnergySaving,Generic,Generic,none,none,corridor-motion,If no movement is detected in the corridor and ,1
domainExpert9,77,Wellbeing,Caregiver,Generic,none,none,test-user-medicine,If I have not taken the medicine between 8:00 and 12:00 ,0
student2019-3,132,EnergySaving,Generic,Generic,bedroom-alllight,turn it off and  ,reminders-reminders,"and notify him via the SMS ""Lights were on!"".",1
student2020-25,345,EnergySaving,Generic,Generic,none,none,fridge-door,"If the fridge door is open, ",1
student2021-01,364,"Comfort,Organizing",Generic,Generic,kitchen-changelightstate;coffee machine-state,"turn on the kitchen lights and  the coffee machine is on,  ",test-user-vocalsentence,"When the user says 'Alexa, make coffee' and ",1
domainExpert5,27,Safety,Caregiver,ElderlyAlone,none,none,datetime-localtime,the time is between 21:00 and 22:00,1
student2020-27,358,Comfort,Generic,Generic,entrance-alllight;alarms-alarms;entrancelight-state," turn on the entrance lights.  send an alarm notification 'make sure the entrance is lit', if the entrance lights are off, ",entrance-lightlevel,If the light level at the entrance is dark and ,1
applicationExpert4,115,"Health, Wellbeing",Caregiver,Generic,none,none,livingroom-hue color light living room,do  turn on the   Living Room Light and set color to Pastel orange,1
applicationExpert1,40,"Wellbeing, Health",Generic,GoodWeather,datetime-localtime;physiological-steps,When time becomes  18:25 minutes and if  Marco daily footsteps is    less then  5000 ,home-robotvacuumcleaner, turn off the vacuum cleaner and ,0
student2020-8,264,Safety,Caregiver,Generic,alarms-alarms;reminders-reminders,"and the text message ""Someone is sick in the bathroom"" as a reminder to check the bathroom send the voice alarm ""bathroom light is on for too long"" and ",home-alllight, all the lights in the house must be switched on,0
student2021-12,415,Organizing,Generic,Generic,wi fi-state,When the wifi goes out  ,bathroomlight-brightness,"If the brightness in the bathroom becomes less than 5, ",0
student2020-2,234,Wellbeing,Generic,Generic,livingroom-relax;cognitive-vocalemotionalstate,"it starts a relaxing atmosphere and  the person's voice is sad,  ",kitchen-motion,the motion sensor in the kitchen does not detect movement (condition),0
student2020-22,331,Wellbeing,Generic,Night,none,none,bedroom-lightlevel,"If it is not dark in the room between 11pm and 12am, ",1
student2019-3,130,"Organizing, Wellbeing",Student,Morning,datetime-localtime,it's 7am ,corridor-motion,"When the sensor detects motion in the hallway, ",0
domainExpert5,31,Health,Caregiver,Generic,none,none,entrancelight-state," if the entrance light is off, ",0
student2020-17,307,Generic,Generic,BadWeather,none,none,bedroomportablelight-brightness,When the brightness of the portable light of the bedroom  becomes greater than 100,0
student2020-5,247,Organizing,Generic,"BadWeather, GoingOut",none,none,reminders-reminders,remind me to take my umbrella.,1
student2021-01,362,Comfort,Generic,Generic,none,none,entrance-noiselevel,If the noise level at the entrance is greater than 0 and ,0
applicationExpert1,43,Generic,Caregiver,Generic,datetime-localtime;datetime-localtime,If time  is between 17:55 AND 18:00 If time  is between 17:55 AND 18:00 ,currentweather-rain, it is raining outside,0
student2020-13,287,Organizing,Generic,"BadWeather, ColdSeason",none,none,currentweather-outdoortemperature,"the outside temperature is below 5 degrees, ",1
student2019-4,137,"Wellbeing, Health",Generic,Generic,none,none,cognitive-trainingtime,If the user does not train for at least 60 minutes between 08:00 and 10:00,1
student2019-8,157,EnergySaving,Generic,Generic,relativeposition-typeofproximity,If the user leaves the bathroom (event) and ,bathroomlight-state,the bathroom light is on (condition),1
student2021-06,388,Health,Generic,Generic,smartphone-state;tablet-state;pc-state," if I have at least one device on (smartphone),  if I have at least one device on (tablet),  if I have at least one device on (pc), ",home-alllight, then turn on all the lights in the house and ,1
student2019-6,146,Generic,Generic,BadWeather,livingroom-windowsensor, if the windows of the living room are open ,currentweather-outdoorcondition,When a thunderstorm is coming,1
student2020-26,353,Wellbeing,Generic,BadWeather,livingroomlight-state," If the color of the light in the living room is White,  ",corridor-smokesensor,If smoke is detected in the hallway and ,0
student2021-02,369,Safety,Generic,Generic,none,none,livingroom-temperaturelevel,If the living room temperature is not 25 ° C between 1pm and 10pm,0
student2019-15,199,"Comfort, Safety",Generic,Generic,relativeposition-typeofproximity;bathroomlight-state;bathroom-alllight,"When the user enters the bathroom [event],  if the bathroom lights are off [condition],  turn on the bathroom lights and  ",reminders-reminders,send the voice notification 'Watch the step',1
student2019-19,218,Safety,Generic,Generic,none,none,bathroom-humiditylevel,When the humidity level in the bathroom is greater than 65% and ,0
student2021-14,428,Organizing,Generic,Morning,none,none,living room alexa-state,"Alexa is off, ",1
student2020-17,309,Safety,Caregiver,Generic,corridor-alllight;alerts-alerts,"send the alert by notification ""The light strip in the corridor has gone out, be careful!"" turn on the light strip corridor,  ",twentyfourhoursweatherforecast-rain,When  Weather-time becomes rain ,0
student2020-26,352,Wellbeing,Generic,Generic,none,none,bedroom-biorhythmlight,turn on the lights in biorhythm mode.,0
student2021-10,405,Organizing,Generic,Generic,none,none,home-securityintrusion,If there is an intrusion in the house and ,0
student2019-5,143,Wellbeing,Generic,Generic,alarms-alarms;bedroom-alllight,"it sends two alarm messages ""Low temperature in bedroom"" to the user turns on neutral lights in the room and ",bedroomlight-color,the room lights are blue,1
student2021-13,423,"EnergySaving,Wellbeing",Generic,GoodWeather,livingroom-changelightstate;currentweather-outdoortemperature,"turn off the lights and  outside the temperature exceeds 15 degrees,  ",cognitive-emotionalstate,if  Test-user emotional state is  discouraged ,0
student2021-05,381,Generic,Generic,Night,none,none,kitchen-fridge,turn the refrigerator back on,1
student2021-03,373,"Comfort,Wellbeing",Generic,ColdSeason,none,none,currentweather-outdoortemperature,"the outside temperature is below 13 °C, ",1
student2021-02,368,Comfort,Generic,Morning,bedroomlight-state;devices-alexa services,"the bedroom lights are off,  ask Alexa to play music and ",bedroom-changelightstate, turn on the bedroom lights.,1
student2019-10,173,Safety,Generic,Generic,none,none,kitchen-alllight,turns on the lights in the kitchen.,1
domainExpert9,79,Wellbeing,Generic,Generic,livingroom-activate,do start activating light scene in the living room ,smalllight-state,the bedside light is not on (condition),0
student2020-21,328,"Wellbeing,Comfort",Generic,ColdSeason,reminders-reminders,"do send  two  alarms   by notification with text ""Bathroom temperature is less then 13 degrees"",  ",bathroom-lightlevel,"Bathroom Light state is  off  ,  ",1
domainExpert7,59,"Health, Wellbeing",Caregiver,Generic,cognitive-lastconnectiontime,if  Test-user last connection time is  more then  48 hours ,fridge-door," if the fridge door is open, ",0
student2019-3,132,EnergySaving,Generic,Generic,bedroomportablelight-state;relativeposition-typeofproximity,If the bedroom light is on and the user is not inside bedroom ,bedroom-alllight,turn it off and ,1
applicationExpert4,101,Organizing,Caregiver,ElderlyAlone,reminders-reminders;reminders-reminders;datetime-localdate,"send  one  reminder  ""the Elder has an appointment"" by sms to caregiver do send  one  reminder ""remember to go to the appointment!"" by notification Weather & Time date is  12-06-2020 ",devices-alexa services,start the music with Alexa.,0
student2020-11,278,Comfort,Generic,Evening,datetime-localtime,If it is 5 p.m.  ,livingroomlight-state,"and the light in the living room is off, ",1
applicationExpert1,38,Health,Caregiver,Generic,activity-medicationname,If Aspirine has not been taken    between 17:18 and 17:22 ,entrance-noiselevel,If the noise level at the entrance is greater than 0 and ,0
student2020-16,304,EnergySaving,Generic,GoingOut,relativeposition-typeofproximity,"When the user is away from home, ",greatluminaire-state," but the lights are on, ",1
student2021-07,393,WellBeing,Generic,ColdSeason,bedroom-temperature;heating system-state,"If the bedroom temperature is below 20 degrees and  the heating is off,  ",devices-smartphonetv,turn on your mobile and ,1
student2019-12,184,Organizing,Generic,Generic,timeinsidearoom-timeinsidebathroom;bathroomlight-state,"If the user's time since he is inside the bathroom is more than 15 minutes and  the bathroom light is on, ",kitchenlight-state,"If the kitchen light is not off between 21:00 and 07:00, ",0
student2020-5,249,"EnergySaving, Wellbeing",Generic,Night,bedroomlight-state,"with the lights on,  ",sleep-sleepduration,If I am in bed and fall asleep ,1
student2019-19,218,Safety,Generic,Generic,corridorlightstrip-color,"the light streaks glow red,  ",reminders-reminders,send two text messages to the homeowner saying 'Smoke in the hallway!' And ,1
student2021-01,363,Security,Generic,Generic,none,none,home-alllight, turn on all the lights in the house.,1
student2021-11,414,EnergySaving,Generic,GoingOut,home-heating, turn off the heating system and  ,reminders-reminders,send me a notification saying 'Heating off',1
student2019-16,203,Safety,Generic,Generic,bathroomlight-state;alarms-alarms,"the bathroom light is off,  send the SMS ""Smoke! Check the bathroom"" to Ylenia and ",all-alllight,turn on all the lights in the house,1
student2020-5,248,Safety,Generic,Generic,none,none,entrance-temperaturelevel,If the entrance temperature becomes less than 15 degrees and ,0
student2019-19,219,Generic,Generic,Morning,activity-wakingup;bedroomlight-state,"If the homeowner wakes up and  turns on his room light,  ",bedroom-activate,set the lights in activation mode and ,1
student2021-03,370,Organizing,Generic,Generic,reminders-reminders,remind me to put on the glasses with a notification ,pc-state,When I turn on the computer ,1
applicationExpert4,96,"Health, Wellbeing",Caregiver,Generic,none,none,kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,0
applicationExpert4,111,"Health, Wellbeing",Generic,GoodWeather,none,none,datetime-localtime,time  is between 09:30 AND 11:00 ,1
student2020-24,340,EnergySaving,Generic,Generic,none,none,bathroomlight-state,"When the microwave door is open, ",1
student2019-5,144,"Organizing, Wellbeing",Student,Morning,bedroomportablelight-state;reminders-reminders,"the bedside table light is on blue sends two reminders ""Get up!!"" messages and ",bedroom-relax,it sets the lights in relax mode (impact not too strong) and,0
student2019-1,124,Safety,Caregiver,"ElderlyAlone, Night",none,none,reminders-reminders,"a notification sms ""The bedside light is on"" will also be sent to a relative designated by",1
domainExpert3,2,Comfort,Caregiver,Generic,relativeposition-typeofproximity,If the test user is in the bathroom ,bathroom-alllight,turn on all bathroom lights,1
student2020-9,268,EnergySaving,Generic,Morning,none,none,bedroom-windowsensor,"If I don't open the shutters between 8 and 10,",0
domainExpert9,77,Wellbeing,Caregiver,Generic,none,none,smalllight-state,the bedside light is not on (condition),0
applicationExpert3,82,Organizing,Generic,BadWeather,twentyfourhoursweatherforecast-rain,if  Weather-time is rain   ,reminders-reminders,"do send  reminder ""Tomorrow will rain"" by mail to applicationExpert3@provider.it",1
student2019-17,208,Comfort,Generic,Generic,entrancelight-state;entrance-changelightstate,"the entrance lights are off,  turn them on for two minutes and ",cognitive-lastconnectiontime,When  Test-user last connection becomes  72 hours,0
applicationExpert4,98,"Health, Wellbeing",Generic,GoodWeather,reminders-reminders,"do send  one  reminder ""Tomorrow the weather will be excellent: remember to go out for a walk!"" by notification ",twentyfourhoursweatherforecast-outdoortemperature,and  Weather & Time outdoor temperature is  more then  20,1
student2021-05,384,Wellbeing,Generic,Generic,bedroom-hue color light bedroom,"turn on the light and set it to a relaxing yellow color for 60 minutes, ",timeinsidearoom-timeinsidebedroom,If you stay in the bedroom for more than 10 hours and ,0
student2020-18,314,Wellbeing,Generic,Generic,sleep-sleepduration,"When the user's sleep duration is greater than 600 minutes (10 hours),  ",bedroomportablelight-state,"and if the bedroom light is off,",1
student2019-18,210,Comfort,Generic,Generic,entrance-alllight,ACTION: Turn on the entrance and  ,living room alexa-state,"Alexa is off, ",0
applicationExpert4,99,Comfort,Generic,Generic,kitchen-changelightstate,do  turn on the  Kitchen Light ,kitchen-lightlevel,Kitchen light level is  low light ,1
student2020-22,330,Comfort,Generic,Generic,none,none,reminders-reminders,send the user a voice reminder (Check container),1
student2020-7,255,EnergySaving,Generic,Debug,none,none,reminders-reminders,"you get a voice message reminder ""Close the refrigerator!""",1
student2019-12,183,EnergySaving,Generic,Generic,none,none,kitchenlight-state,"the kitchen light is off, ",1
student2021-08,398,WellBeing,Generic,Night,home-alllight;devices-tv;tv-state,"turn off all the lights. turn off the TV and  the TV is on,  ",datetime-localtime,If it's 11pm and ,1
domainExpert8,69,"Comfort, Safety",Generic,Night,datetime-localtime,When time is    gt 02:30 minutes AND ,bathroom-window,open the bathroom window,0
domainExpert7,51,Comfort,Caregiver,Generic,none,none,relativeposition-typeofproximity,When Test-user   is  inside  livingroom and,1
student2019-5,144,"Organizing, Wellbeing",Student,Morning,none,none,currentweather-wind,if the wind outside is more than 5 km/h and ,0
student2019-16,203,Safety,Generic,Generic,bathroomlight-state,"the bathroom light is off,  ",alarms-alarms,"send the SMS ""Smoke! Check the bathroom"" to Ylenia and",1
student2021-14,429,"Health,Wellbeing",Student,Generic,none,none,kitchen-coffeemachine, turn off the coffee machine and ,1
student2020-6,254,"Comfort,Safety",Generic,Generic,kitchen-alllight,then turn on the lights in the kitchen and  ,reminders-reminders,send a voice reminder.,1
student2020-1,229,Organizing,Student,Morning,none,none,sleep-sleepduration,When I sleep for more than 8 hours and ,1
student2020-10,271,EnergySaving,Generic,Night,alarms-alarms,"send 2 times an alarm by text message to 33334444111 saying, ""Attention, the lights in the hallway are on, remember to turn them off!"" and  ",entrance-door,close the door.,0
student2021-04,376,Security,Generic,Night,alarms-notificationmode,activate the alarm siren and  ,entrance-doorsensor,If the main entrance door is not closed between 00:00 and 08:00 ,1
student2020-20,321,"Health,Wellbeing",Generic,Generic,none,none,reminders-reminders,"send the alarm ""Your daily step goal has not been reached"" by notification, ",1
applicationExpert2,67,Generic,Generic,Generic,none,none,bedroom-biorhythmlight,do start biorhythm light scene in the bedroom,1
student2020-19,318,"Wellbeing,Organizing",Generic,Evening,none,none,datetime-localtime,"9.00pm, and ",1
student2021-09,400,Generic,Generic,ColdSeason,none,none,heating system-state,"when the heaters come on, ",1
domainExpert5,33,Health,Caregiver,Generic,none,none,home-heating,turn off the heating and ,0
student2021-10,406,"Comfort,Wellbeing",Generic,HotSeason,bedroom-windowsensor,the sensor detects that the windows are closed  ,bedroom-temperature,When the bedroom temperature exceeds 27 degrees and ,1
student2020-20,321,"Health,Wellbeing",Generic,Generic,none,none,all-activate,start the activating light scene,1
student2020-16,301,Wellbeing,Generic,Generic,cognitive-vocalemotionalstate;datetime-localtime,"If the user's voice is not happy  during the day,  ",entrance-windowsensor,"the entrance window is open, ",0
domainExpert9,72,Wellbeing,Caregiver,Generic,none,none,cognitive-emotionalstate,if  Test-user emotional state is  discouraged ,1
student2019-1,121,"Organizing, Wellbeing",Generic,ColdSeason,none,none,reminders-reminders,"the notification ""Remember to take your scarf and gloves!"" arrives reminding the user to take a scarf and gloves before leaving the house.",1
student2021-02,368,Comfort,Generic,Morning,none,none,bedroom-changelightstate, turn on the bedroom lights.,1
student2020-8,261,EnergySaving,Generic,Generic,microwave-door,if the microwave door is not closed (is open) between 08:30 and 12:00  ,alarms-alarms,"send the alarm ""Microwave door open!"" via sms to close it",1
student2021-04,376,Security,Generic,Night,alarms-notificationmode,activate the alarm siren and  ,home-alllight,turn on all the lights,1
student2021-03,372,"Wellbeing,Health",Generic,Generic,none,none,entrance light-state,"If the outside lights are off,",0
student2021-05,384,Wellbeing,Generic,Generic,none,none,reminders-reminders," sending the reminder ""Enjoy the reading!"" via notification.",1
student2020-5,246,EnergySaving,Generic,GoingOut,relativeposition-typeofproximity,"If I'm not home between 8 a.m. and 8 p.m.,  ",all-alllight,turn off all the lights and ,1
student2020-20,321,"Health,Wellbeing",Generic,Generic,reminders-reminders,"send the alarm ""Your daily step goal has not been reached"" by notification,  ",all-activate,start the activating light scene,1
student2021-01,360,Generic,Generic,Generic,reminders-reminders,"the notification ""The heating system has turned on"" arrives to alert you. ",heating system-state,"When the heating system turns on, ",1
student2019-5,143,Wellbeing,Generic,Generic,bedroom-temperaturelevel,If the bedroom temperature is below 13 degrees and ,bedroomlight-color,the room lights are blue,1
student2020-5,247,Organizing,Generic,"BadWeather, GoingOut",currentweather-rain;datetime-localtime,"If rain is forecast for today and  I haven't left the house yet,  ",reminders-reminders,remind me to take my umbrella.,1
student2019-8,160,Wellbeing,Generic,Evening,none,none,bathroomlight-state,If the bathroom light is not turned off,1
student2019-10,171,Wellbeing,Generic,Evening,none,none,bedroom-lightlevel,the bedroom light level is high,1
domainExpert4,7,Health,Caregiver,Generic,none,none,reminders-reminders,"do send  one  reminder ""Remember to take aspirin"" by notification",1
student2020-3,236,"Health, Wellbeing",Generic,Generic,none,none,alarms-alarms, he is advised to do some physical activity and ,1
student2021-08,398,WellBeing,Generic,Night,none,none,tv-state,"the TV is on, ",1
student2019-12,181,Wellbeing,Generic,BadWeather,none,none,reminders-reminders, it sends a reminder via text message: It is advisable to close the living room window due to intense fog,1
applicationExpert4,99,Comfort,Generic,Generic,kitchen-lightlevel,Kitchen light level is  low light  ,relativeposition-typeofproximity, WHEN   Test-user   is  inside  kitchen and ,1
student2020-2,234,Wellbeing,Generic,Generic,reminders-reminders;livingroom-relax,sends a comforting voice message to the person. it starts a relaxing atmosphere and  ,cognitive-vocalemotionalstate,"the person's voice is sad, ",1
student2021-05,384,Wellbeing,Generic,Generic,test-user-leisure,When the user starts reading and  ,kitchen-microwave,turn off the microwave oven and ,0
student2019-15,198,Comfort,Generic,Generic,bedroom-hue color light bedroom;reminders-reminders;entrance-motion,"turn on the entrance lights, with white color, for 3 minutes.  send a notification with the word 'Welcome back' and  if movement is detected at the entrance, ",bathroom-temperaturelevel,"the temperature in the bathroom is 11 degrees, ",0
student2020-18,311,Safety,Generic,Generic,alarms-alarms," send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active, ",corridor-smokesensor,"If the corridor smoke sensor is not active,",1
student2020-5,248,Safety,Generic,Generic,all-alllight;alarms-alarms,turn on all lights. turn on the alarm and  ,kitchen-windowsensor,"the kitchen windows are closed, ",1
applicationExpert4,94,Safety,Caregiver,"ElderlyAlone, Night",datetime-localtime,and time  is between 22:00 AND 07:00 ,garden-smokesensor,"If the smoke sensor in the garden is not turned on, ",0
student2020-19,318,"Wellbeing,Organizing",Generic,Evening,alarms-alarms;kitchenlight-state,send me an alarm notification to warn me that it is dinner time and at the same time  if the light in the kitchen is off  ,physiological-steps,If the application indicates that the number of steps taken today by the user is not greater than 7000 (condition),0
student2019-4,139,EnergySaving,Generic,Generic,bedroom-alllight;reminders-reminders;bedroomlight-state,turn it off send a notification as a reminder stating that the light was turned on by mistake and the bedroom light is turned on ,relativeposition-typeofproximity,If the user is out of the bedroom and,1
student2020-27,355,Generic,Generic,Generic,none,none,fridge-door,"When the fridge door opens, ",1
student2019-8,164,"Comfort, Wellbeing",Generic,Morning,test-user-bedinout;smalllight-state;bedroom-hue color light bedroom,When the user gets up (event) and the bedside light is not on (condition) the lights in (his) bedroom turn on  setting them to slate blue ,reminders-reminders,A reminder will then be sent to wish him a good awakening.,1
student2020-20,324,Wellbeing,Generic,Working,none,none,bedroom-temperaturelevel,When the temperature in the bedroom becomes less than 18 degrees and ,0
applicationExpert4,101,Organizing,Caregiver,ElderlyAlone,none,none,reminders-reminders,"send  one  reminder  ""the Elder has an appointment"" by sms to caregiver",1
student2019-9,167,EnergySaving,Generic,Generic,none,none,entrance-noiselevel,If the noise level at the entrance is greater than 0 and ,0
student2020-9,268,EnergySaving,Generic,Morning,kitchen-alllight, turn off all lights in the kitchen ,alarms-alarms,"do send  two  alarms ""lights on""  by voice, ",1
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,none,none,reminders-reminders,then send a reminder (voice),1
domainExpert4,16,Health,Caregiver,Generic,none,none,activity-medicationname,if Trusopt lunch was not taken between 1:03 pm and 2:04 pm,1
student2020-21,326,"Wellbeing,Health",Caregiver,Generic,hearth rate;bedroom-hue color light bedroom,"send  two  alarms ""hearth rate"" by notification turn on the   Bedroom Light and set color to Red for 2 minutes ",datatime-localtime,If it's after 9:30 pm and,0
domainExpert4,8,"Wellbeing, Health",Caregiver,Generic,none,none,cognitive-trainingtime,if the training time for the test user is 30,1
student2020-3,238,EnergySaving,Generic,Generic,none,none,alarms-alarms," warn the user with the message ""Close the fridge door!"" and",1
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,none,none,reminders-reminders,then send a reminder (voice),1
student2021-15,430,Comfort,Generic,"Morning,Working",datetime-daytype,"it's a working day,  ",bedroom-biorhythmlight,do start biorhythm light scene in the bedroom,0
applicationExpert1,40,"Wellbeing, Health",Generic,GoodWeather,physiological-steps,if  Marco daily footsteps is    less then  5000 ,kitchenlight-brightness, the brightness in the kitchen becomes less than 30%,0
student2021-12,417,Wellbeing,Generic,Generic,bedroom-temperature;currentweather-rain,"When the temperature in the bedroom is greater than 20 °C,  if it is not raining outside,  ",bedroom-window,open the windows in the bedroom,1
student2019-13,188,Safety,Generic,Generic,kitchen-lightlevel,"the kitchen lights are off,  ",alarms-alarms,"it sends 2 sms to the user ""Smoke in the kitchen!!!"" and",1
student2020-1,229,Organizing,Student,Morning,none,none,bedroom-activate," do start activating light scene in the bedroom, ",1
student2020-4,242,Safety,Generic,Generic,kitchen-gassensor;kitchen-smokesensor,"When gas sensors or  smoke sensors are activated,  ",reminders-reminders,"notify everyone with the message ""Smoke or gas sensor activated""",1
student2019-15,198,Comfort,Generic,Generic,entrance-motion;reminders-reminders,"if movement is detected at the entrance,  send a notification with the word 'Welcome back' and  ",bedroom-activate,activate the bedroom lights,0
student2021-05,383,"Wellbeing,Comfort",Generic,ColdSeason,none,none,kitchen-temperaturelevel,if the room temperature is higher than 4 degrees and ,0
student2019-20,223,Wellbeing,Generic,Morning,none,none,livingroom-biorhythmlight,do start biorhythm light scene in the living room,0
student2019-12,183,EnergySaving,Generic,Generic,alarms-alarms,it sends an alarm via the 'Kitchen window left open' notification and  ,kitchen-alllight,turns on the kitchen light.,1
domainExpert4,6,Generic,Caregiver,Generic,none,none,bathroom-windowsensor,"the bathroom window is closed, ",0
student2021-08,399,WellBeing,Generic,ColdSeason,reminders-reminders;home-heating;heating system-state,"send a voice notification saying: 'I have turned off the heating!'. turn off the heating system and  the heating system is on,  ",test-user-sweatingtype,When the user's sweat rate becomes high and ,1
student2021-04,378,"Wellbeing,Comfort",Generic,Morning,datetime-localtime;test-user-bedinout;bedroom-changelightstate,"If it's 9am and  I'm still in bed,  turn on the bedroom lights for 10 minutes and ",bathroomlight-brightness,"If the brightness in the bathroom becomes less than 5, ",0
student2021-14,427,Wellbeing,Generic,ColdSeason,none,none,livingroom-window,close the windows in the living room.,1
domainExpert5,27,Safety,Caregiver,ElderlyAlone,relativeposition-typeofproximity;datetime-localtime,when the test user goes out and the time is between 21:00 and 22:00 ,datetime-localtime,the time is between 21:00 and 22:00,1
domainExpert4,10,Health,Caregiver,Generic,alarms-alarms,"send two alerts ""Cardicor "" by notification ",activity-medicationname,if Cardicor has not been taken between 8:04 pm and 9:05 pm,1
student2019-1,124,Safety,Caregiver,"ElderlyAlone, Night",personaldata-age,If the user is over 70 years old ,home-electricity,"If the electricity fails between 11pm and 7am (while you sleep), ",0
student2021-08,396,Safety,Generic,Generic,none,none,kitchen-lightlevel,If it is daylight outside and ,0
applicationExpert4,88,Wellbeing,Caregiver,Generic,none,none,cognitive-emotionalstate,When  Test-user kwido emotional state becomes  sad ,1
student2021-14,429,"Health,Wellbeing",Student,Generic,none,none,test-user-heartrate,When I have a heart rate of 130 beats per minute and ,1
applicationExpert4,104,"Health, Wellbeing",Generic,Generic,physiological-heartrate, WHEN   Test-user heart rate becomes  100  and  ,kitchen-microwave,turn off the microwave oven and ,0
student2019-19,219,Generic,Generic,Morning,none,none,bedroomlight-state,"turns on his room light, ",1
student2019-12,184,Organizing,Generic,Generic,reminders-reminders,send a reminder via notification 'Spent 15 minutes in the bathroom'  ,bathroom-changelightstate, do  turn on the  Bathroom Light for 5 minutes,0
student2020-7,259,Wellbeing,Generic,Generic,none,none,bedroom-changelightstate,the room lights come on.,1
student2020-18,312,Organizing,Generic,BadWeather,none,none,timeinsidearoom-timeinsidebedroom,If the user has been in the room for more than an hour and,0
student2021-05,382,Generic,Generic,Generic,none,none,relativeposition-typeofproximity,if the user is out of the house,1
student2019-1,123,EnergySaving,Generic,Generic,alarms-alarms,the action signaled by an alarm with notification: Energy saving mode active and ,bedroomlight-state,the lights are on,1
student2021-04,376,Security,Generic,Night,none,none,entrance-doorsensor,If the main entrance door is not closed between 00:00 and 08:00 ,1
student2020-18,312,Organizing,Generic,BadWeather,currentweather-rain;currentweather-outdoorpressure,"When it rains and  if the external pressure exceeds 50,  ",activity-medicationname,if Eucreas lunch was not taken between 1pm and 2pm,0
student2019-9,167,EnergySaving,Generic,Generic,alarms-alarms,"send an alarm with notification ""Lights off"" ",pc-state," if I have at least one device on (pc),",0
domainExpert8,69,"Comfort, Safety",Generic,Night,datetime-localtime,When time is    gt 22:00 minutes AND ,datetime-localtime,When time is    lt 23:59 minutes or,1
student2020-26,353,Wellbeing,Generic,BadWeather,reminders-reminders;livingroom-relax;livingroomlight-state,"send a reminder notification saying: «storm coming» Turn on the relaxing light in the living room and   If the color of the light in the living room is White,  ",kitchen-smokesensor,If there is smoke in the kitchen and ,0
student2021-07,394,EnergySaving,Generic,Generic,reminders-reminders;kitchen-hue color light kitchen,"send the notification ""fridge door open"". turn on the red light in the kitchen and  ",fridge-door," if the fridge door is open, ",1
student2019-13,189,EnergySaving,Generic,Generic,none,none,bathroom-alllight,turn off the lights in the bathroom.,1
student2020-8,263,Wellbeing,Generic,ColdSeason,alarms-alarms,send a voice alarm to turn on the heaters ,livingroomlight-state,"if the living room light is off, ",0
student2020-27,357,Wellbeing,Generic,Generic,none,none,bathroom-humiditylevel,When the humidity level in the bathroom is greater than 65% and ,1
student2019-9,169,"Wellbeing, Organizing",Generic,Morning,bedroomlight-state;bedroom-relax, the room light is on  activate the relaxing light mode and ,reminders-reminders, send a text message with the day's programs.,1
student2020-20,324,Wellbeing,Generic,Working,cognitive-vocalemotionalstate;livingroom-lightlevel,"When the user's emotional state becomes angry and  the living room light is on,  ",livingroom-relax,start a relaxing light scene in the living room and ,1
student2020-22,332,Wellbeing,Generic,Generic,reminders-reminders;bedroom-windowsensor,"send the user a reminder via notification (""Close bedroom window"") if the bedroom window is open,  ",bedroom-temperaturelevel,When the temperature in the bedroom becomes less than 18 degrees and ,1
domainExpert4,6,Generic,Caregiver,Generic,none,none,datetime-localtime,When time becomes  15:22 minutes,1
