user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
domainExpert9,78,"Health, Wellbeing",Caregiver,Generic,cognitive-cognitivestate,if  Test-user cognitive state is  mild cognitive impairment ,bedroomlight-temperature,"the room light is reaching a temperature above 20 degrees, ",0
student2020-4,241,"Comfort,Wellbeing",Generic,Generic,alarms-alarms," text me ""Fix the living room temperature"" and  ",livingroom-alllight,turn on the living room lights,1
student2019-19,218,Safety,Generic,Generic,corridorlightstrip-color;reminders-reminders,"the light streaks glow red,  send two text messages to the homeowner saying 'Smoke in the hallway!' And  ",all-relax,the system activates soothing lights throughout the house and ,0
student2020-13,286,EnergySaving,Generic,Night,bathroom-lightlevel,"If the bathroom light remains on between 11:00 pm and 6:00 am,  ",cognitive-emotionalstate,If the user is not happy,0
student2020-15,298,Comfort,Generic,Evening,livingroom-windowsensor,If the living room window is not closed between 6 p.m. and 8 p.m. and  ,livingroom-lightlevel,"if the living room light is off, ",1
student2020-13,289,Safety,Generic,Generic,reminders-reminders;bedroom-alllight;bedroomlight-temperature,"send a reminder via SMS to the user saying ""THE LAMP WAS OVERHEATING."" turn off all the lights in the bedroom and  the room light is reaching a temperature above 20 degrees,  ",timeinsidearoom-timeinsidebedroom,If the user has been in the bedroom for 30 minutes and ,1
applicationExpert4,95,EnergySaving,Generic,Generic,relativeposition-typeofproximity, WHEN   Test-user   is  outside kitchen and  ,kitchenlight-state,Kitchen Light state is  on,1
student2019-4,138,Organizing,Generic,BadWeather,twentyfourhoursweatherforecast-rain;greatluminaire-state;alarms-alarms,If tomorrow it will rain and the great luminaire is on send an alarm as a text message reminding you that it will rain tomorrow ,entrance-doorsensor,If the entrance door is not closed between 00:00 and 06:00,0
student2019-5,141,Generic,Generic,BadWeather,livingroom-windowsensor,the windows (in the living room) are open ,alarms-alarms," it sends two notifications ""Close the windows"" to the user",1
student2020-15,296,EnergySaving,Generic,Generic,reminders-reminders;bedroom-alllight,"send an SMS alert to me saying ""lights off,"" so as to notify the user that the lights have been turned off by the system and a waste of light has been avoided turn off all the lights in the bedroom and  ",activity-wakingup,"If the user does not wake up from 7 to 11, ",0
student2019-15,196,Wellbeing,Generic,"Evening, ColdSeason",reminders-reminders,sends a reminder with the words 'Turn on the heat!' ,livingroom-temperaturelevel,"the living room temperature drops to less than 18 ° C [event],",1
student2020-3,238,EnergySaving,Generic,Generic,kitchen-alllight;alarms-alarms,"turn on the light.  warn the user with the message ""Close the fridge door!"" and ",coffee machine-state,"the coffee machine is off, ",0
student2019-13,187,Security,Generic,Generic,all-alllight;alarms-alarms,"turn on all the lights in the house. send a text message to the user ""Door has been opened!!!"" and ",entrance-doorsensor,"If the entrance door is not closed between midnight and 8.00 in the morning, ",1
student2020-24,343,Wellbeing,Generic,Night,alarms-alarms;bedroom-alllight,"send the voice alarm ""It's midnight"" turn off the bedroom lights and  ",bedroomlight-state," the bedroom light is on, ",1
student2020-7,258,Safety,Generic,Generic,kitchen-hue color light kitchen;reminders-reminders;microwave-door,"turn on the red lights in the kitchen for 5 minutes. a voice alarm message 'food is burnt!' and   the microwave oven door is closed,  ",kitchen-smokesensor,If the smoke detection sensor in the kitchen is activated and,1
student2019-4,139,EnergySaving,Generic,Generic,relativeposition-typeofproximity,If the user is out of the bedroom and ,bathroom-hue color light bathroom,turn on a red light in the bathroom.,0
student2019-20,220,EnergySaving,Generic,Generic,reminders-reminders, change the color of the light to red for two minutes and ,all-relax,the system activates soothing lights throughout the house and ,0
student2021-01,363,Security,Generic,Generic,home-alllight, turn on all the lights in the house. ,reminders-reminders,"send three SMS alarms with text ""INTRUSION IN PROGRESS"" and",1
student2020-1,227,Wellbeing,Generic,ColdSeason,livingroom-temperaturelevel,"the temperature is below 18 ° C,  ",corridor-motion,If no movement is detected in the corridor and ,0
student2020-7,258,Safety,Generic,Generic,microwave-door," the microwave oven door is closed,  ",kitchen-smokesensor,If the smoke detection sensor in the kitchen is activated and,1
student2021-03,372,"Wellbeing,Health",Generic,Generic,test-user-bodytemperature;bedroom-temperature,"When the body temperature is greater than 38 and  the room temperature is less than 20 °C,  ",all-biorhythmlight,the system turns on the house lights intermittently and,0
student2019-14,191,Safety,Generic,Generic,alarms-alarms,"send three alarms by notification,  ",bathroom-humiditylevel,When the humidity level in the bathroom is greater than 65% and ,0
domainExpert7,50,Health,Caregiver,Generic,datetime-localtime,When time becomes  09:00 minutes ,bedroomlight-color,the room lights are blue,0
student2019-15,197,Wellbeing,Student,Generic,bedroom-hue color light bedroom,"turn on the bedroom lights, yellow, for 10 minutes. ",alarms-alarms,send an alarm message (which is repeated 3 times) with the word 'Wake up' and ,1
student2019-18,214,"Comfort, Wellbeing",Generic,Morning,reminders-reminders,"send the voice notification ""It's time to get up"" to the user ",bedroom-activate,ACTION: Turn on the room lights gradually and,1
student2020-5,248,Safety,Generic,Generic,all-alllight;alarms-alarms,turn on all lights. turn on the alarm and  ,kitchen-windowsensor,"the kitchen windows are closed, ",1
domainExpert4,9,Health,Caregiver,Generic,activity-medicationname,if Dobetin and Lampard were not taken on 22/06/2019 between 11:05 and 11:06 ,kitchen-gassensor,When gas sensors or ,0
student2020-1,228,Organizing,Generic,Generic,entrancelight-saturation,"the saturation is below 5,  ",bedroom-temperaturelevel,If the bedroom temperature is below 13 degrees and,0
student2021-09,404,Security,Generic,GoingOut,relativeposition-typeofproximity;entrance-doorsensor;reminders-reminders,"When I am out of the house and  if the front door is open,  send the notification 'The door is left open!' and  ",entrance-door,close the door.,1
student2019-11,178,Comfort,Generic,Generic,bedroom-alllight, turn on the light in the room and  ,reminders-reminders,send me a voice reminder,1
student2020-16,301,Wellbeing,Generic,Generic,alarms-alarms;all-relax,sends a motivational SMS to the user. the system activates soothing lights throughout the house and  ,corridor-light strip corridor,do  turn on the  Light Strip Corridor for 5 minutes,0
domainExpert8,71,Health,Caregiver,Generic,datetime-localtime,When time becomes  08:00 minutes ,reminders-reminders,"do send  one  reminder ""Please measure blood sugar""  by notification",1
student2021-03,374,Comfort,Generic,Morning,kitchen-coffeemachine,turn on the bedroom light ,bedroom-changelightstate,turn it on and ,1
student2019-17,205,"Comfort, Wellbeing",Generic,HotSeason,alarms-alarms,send Simone two notifications with the words 'Turn on the air conditioner!' ,livingroom-temperaturelevel,"When the room temperature reaches 30 degrees, ",1
student2021-03,373,"Comfort,Wellbeing",Generic,ColdSeason,relativeposition-typeofproximity,When I go into the bathroom and  ,bedroom-changelightstate,turn on the light and ,0
student2020-22,332,Wellbeing,Generic,Generic,bedroom-temperaturelevel;bedroom-windowsensor,"When the temperature in the bedroom becomes less than 18 degrees and  if the bedroom window is open,  ",entrance-noiselevel,If the noise level at the entrance is greater than 0 and ,0
student2019-14,193,"Wellbeing, Safety",Caregiver,Morning,all-alllight,turn on all the lights in the house ,datetime-localtime,the time is between 21:00 and 22:00,0
student2019-13,186,"EnergySaving, Wellbeing",Generic,Generic,reminders-reminders,"it sends the notification ""Temperature is less than 20 degrees and the windows are open!"" to the user. ",livingroom-temperaturelevel,"the temperature drops to less than 20 degrees, ",1
student2020-26,353,Wellbeing,Generic,BadWeather,currentweather-outdoorcondition;livingroomlight-state;livingroom-relax,"If the weather forecast is thunderstorm and  If the color of the light in the living room is White,  Turn on the relaxing light in the living room and  ",datetime-localtime,If it's 8pm and ,0
student2021-08,397,Security,Generic,Night,bedroom-windowsensor,"If the bedroom window is not closed between 11pm and 6am,  ",bathroom-windowsensor,"the bathroom window is closed, ",0
student2019-7,151,Safety,Generic,Generic,alarms-alarms;all-biorhythmlight,warns him with three notifications to check that you have turned off the gas the system turns on the house lights intermittently and ,datetime-daytype,"it's a working day, ",0
applicationExpert4,107,"Safety, Comfort",Generic,Night,bedroom-motion, WHEN   Bedroom motion becomes  active    and ,test-user-sweatingtype,When the user's sweat rate becomes high and ,0
student2019-9,168,Security,Generic,Generic,livingroom-motion,if there is movement in the living room and ,greatluminaire-state,the lights are off,1
student2019-20,221,EnergySaving,Generic,Generic,kitchen-lightlevel,"the kitchen light is off,  ",alarms-alarms,"it notifies you with an alarm ""close the fridge door"" and ",1
student2020-9,269,Generic,Generic,Debug,bathroom-alllight;vocalinput-vocalstring,"do  turn on all lights in the bathroom,  When  Test-user vocal sentence becomes  turn on light in bathroom color white  ,   ",alarms-notificationmode,start the alarm and ,0
student2019-4,135,EnergySaving,Generic,Generic,fridge-door,If the fridge door is open ,reminders-reminders," it sends the notification ""Close the fridge door"" reminding you to close the fridge door",1
student2019-15,197,Wellbeing,Student,Generic,activity-wakingup,"If the user does not wake up in the morning between 7:00 and 7:10,  ",alarms-alarms,send an alarm message (which is repeated 3 times) with the word 'Wake up' and ,1
student2020-3,238,EnergySaving,Generic,Generic,kitchen-alllight,turn on the light. ,bathroom-temperaturelevel,if  Bathroom temperature becomes  less then  13  and  ,0
student2020-13,286,EnergySaving,Generic,Night,bathroom-lightlevel,"If the bathroom light remains on between 11:00 pm and 6:00 am,  ",alarms-alarms,it will turn off all bathroom lights and ,1
student2020-2,233,Wellbeing,Generic,ColdSeason,bathroom-temperaturelevel,"the temperature in the bathroom is 11 degrees,  ",bathroom-hue color light bathroom,turn on a red light in the bathroom.,1
student2021-09,404,Security,Generic,GoingOut,relativeposition-typeofproximity,When I am out of the house and  ,entrance-doorsensor,"if the front door is open,",1
student2020-4,243,Generic,Generic,BadWeather,greatluminaire-state;alarms-alarms,"the lights are off,  send the notification ""fog"" to me and ",physiological-steps,Test-user daily footsteps is  less then  1000,0
student2019-9,169,"Wellbeing, Organizing",Generic,Morning,bedroom-relax, activate the relaxing light mode and ,alarms-notificationmode,turn on the alarm and ,0
student2021-13,421,Organizing,Generic,Generic,wi fi-state,when the wifi is off (it does not work)  ,currentweather-snow,if it starts snowing and ,0
student2020-11,278,Comfort,Generic,Evening,livingroom-alllight;alarms-alarms,"turn on the light in the living room. send me an alarm notification saying ""The light in the living room is still off!"" and  ",livingroomlight-state,"and the light in the living room is off, ",1
domainExpert7,59,"Health, Wellbeing",Caregiver,Generic,cognitive-lastconnectiontime,if  Test-user last connection time is  more then  48 hours ,bedroomlight-color,the room lights are blue,0
applicationExpert4,98,"Health, Wellbeing",Generic,GoodWeather,twentyfourhoursweatherforecast-outdoorcondition;twentyfourhoursweatherforecast-outdoortemperature,Weather & Time outdoor condition is  clear sky  and and  Weather & Time outdoor temperature is  more then  20 ,reminders-reminders,"do send  one  reminder ""Tomorrow the weather will be excellent: remember to go out for a walk!"" by notification",1
student2021-15,432,Wellbeing,Generic,Evening,devices-alexa services,Alexa turns on the music and  ,vocalinput-vocalstring,"When  Test-user vocal sentence becomes  turn on light in bathroom color white  ,  ",0
student2021-13,423,"EnergySaving,Wellbeing",Generic,GoodWeather,currentweather-outdoortemperature,"outside the temperature exceeds 15 degrees,  ",bathroom-changelightstate, do  turn on the  Bathroom Light for 5 minutes,0
student2019-10,173,Safety,Generic,Generic,kitchenlight-state,the kitchen light goes from being on to being turned off ,test-user-outsideposition,"When the user is in the office, ",0
student2021-12,419,EnergySaving,Generic,"GoingOut,Working",test-user-outsideposition,"When the user is in the office,  ",heating system-state,"if the heating system in the house is on, ",1
student2020-4,241,"Comfort,Wellbeing",Generic,Generic,livingroom-alllight;alarms-alarms,"turn on the living room lights  text me ""Fix the living room temperature"" and  ",livingroom-temperaturelevel,If the living room temperature is not 25 ° C between 1pm and 10pm,1
student2019-13,186,"EnergySaving, Wellbeing",Generic,Generic,reminders-reminders;livingroom-temperaturelevel,"it sends the notification ""Temperature is less than 20 degrees and the windows are open!"" to the user. the temperature drops to less than 20 degrees,  ",livingroom-windowsensor,If the windows in the living room are open and ,1
domainExpert5,27,Safety,Caregiver,ElderlyAlone,alarms-alarms;datetime-localtime,"send two SMS alerts ""User 2 is away from home late at night"" to Caregiver 2 the time is between 21:00 and 22:00 ",bedroom-windowsensor,the sensor detects that the windows are closed ,0
student2020-4,241,"Comfort,Wellbeing",Generic,Generic,alarms-alarms," text me ""Fix the living room temperature"" and  ",livingroom-temperaturelevel,If the living room temperature is not 25 ° C between 1pm and 10pm,1
student2020-12,283,Safety,Generic,Generic,microwave-door,"if the microwave door is open,  ",cognitive-cognitivestate,if  Test-user cognitive state is  mild cognitive impairment,0
student2020-6,253,Organizing,Student,Generic,bedroom-alllight, turn off the lamp light in the bedroom ,kitchen-smokesensor,"smoke sensors are activated, ",0
student2019-1,122,Organizing,Student,Morning,bedroom-activate,the lights in the room will turn on. ,bedroomportablelight-temperature,If the bedside light is above 5299K,0
student2020-22,333,EnergySaving,Generic,Generic,corridor-motion;corridorlightstrip-state,"If no movement is detected in the corridor and  the corridor light is on,  ",alarms-alarms,"send the user an alarm notification (Unused corridor lights, switch off) and ",1
student2019-3,131,EnergySaving,Generic,Generic,reminders-reminders," send the voice ""Fridge door left open"" message ",corridor-temperaturelevel,"the inlet temperature is less than 18 degrees, ",0
student2020-23,339,Wellbeing,Generic,Generic,bedroomlight-state,"the lights are off, ",currentweather-outdoorcondition,If there are thunderstorms outside and ,0
student2020-5,246,EnergySaving,Generic,GoingOut,relativeposition-typeofproximity;all-alllight,"If I'm not home between 8 a.m. and 8 p.m.,  turn off all the lights and  ",home-allwindow,open all the windows in the house.,0
student2021-04,376,Security,Generic,Night,entrance-doorsensor,If the main entrance door is not closed between 00:00 and 08:00  ,bedroom-activate,set the lights in activation mode and ,0
student2020-16,302,Wellbeing,Generic,ColdSeason,currentweather-outdoortemperature;bedroom-temperaturelevel,"If the temperature outside the home is below 2°C and  the temperature in the bedroom drops,  ",livingroom-hue color light living room,and turn on the light in the living room with electric blue color for 30 minutes.,0
student2020-5,248,Safety,Generic,Generic,kitchen-smokesensor;kitchen-windowsensor,"If there is smoke in the kitchen and  the kitchen windows are closed,  ",bathroomlight-state,"If the bathroom light is not on,",0
student2021-01,364,"Comfort,Organizing",Generic,Generic,kitchen-changelightstate,turn on the kitchen lights and  ,reminders-reminders,send a reminder via a notification to take out the trash.,1
student2020-24,341,Generic,Generic,Generic,bathroom-alllight,turn off the bathroom lights and  ,bedroom-biorhythmlight,turn on the lights in biorhythm mode.,0
domainExpert9,77,Wellbeing,Caregiver,Generic,alarms-alarms,"do send  one  alarm ""Emotional status discouraged"" by notification ",cognitive-emotionalstate,if  Test-user emotional state is  discouraged ,1
applicationExpert1,45,Generic,Generic,Generic,livingroom-hue color light living room,do  turn on the   Living Room Light and set color to Bright green ,garden-smokesensor,"If the smoke sensor in the garden is not turned on, ",0
student2020-3,236,"Health, Wellbeing",Generic,Generic,cognitive-trainingtime;alarms-alarms,"If the user does not train between 7 and 18,  he is advised to do some physical activity and  ",todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and ,0
student2019-6,149,Wellbeing,Generic,Morning,bedroom-relax,it sets the lights in relax mode (impact not too strong) and ,bedroom-lightlevel, if the bedroom lights are off,1
student2020-14,290,Wellbeing,Generic,Generic,reminders-reminders,"it sends a voice reminder saying ""Enjoy relaxing!"" ",bedroom-alllight," turn on all the lights in the bedroom, ",0
student2020-11,278,Comfort,Generic,Evening,alarms-alarms;livingroomlight-state,"send me an alarm notification saying ""The light in the living room is still off!"" and  and the light in the living room is off,  ",currentweather-outdoorcondition,If there are thunderstorms outside and ,0
student2020-7,256,Security,Generic,Night,reminders-reminders,you receive three alarm notifications saying 'Attention front door open!' and  ,livingroom-relax, turn on the activating light scene in the living room and,0
student2020-10,270,Safety,Generic,Generic,reminders-reminders,"send 3 times a voice reminder ""gas sensor is on!"" ",kitchen-gassensor,If the gas sensor is on ,1
student2019-6,148,Safety,Generic,Generic,kitchen-lightlevel;alarms-alarms,if the light in the kitchen is off it sends three alarms per notification with the words: Gas leak and ,kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,0
student2020-19,319,"Comfort,EnergySaving",Generic,Generic,bathroom-alllight,turn on the bathroom lights and then ,bathroom-lightlevel,"Bathroom Light state is  off  ,  ",0
student2019-8,163,EnergySaving,Generic,Generic,kitchen-motion;fridge-door,If the motion sensor in the kitchen detects a degree of movement lower than -3 (condition)  and the refrigerator door is open (condition) ,corridor-light strip corridor,the LED strip in the corridor lights up  setting it to a mango tango color.,1
applicationExpert4,107,"Safety, Comfort",Generic,Night,datetime-localtime,time  is between 00:00 AND 06:00  ,datetime-localtime,time  is between 00:00 AND 06:00 ,1
student2020-11,276,EnergySaving,Generic,Night,kitchenlight-state;reminders-reminders,"If the kitchen light is not off between 21:00 and 07:00,  send me a notification on the phone that says ""You left the light off in the kitchen!"" and  ",kitchen-alllight,turn off the light in the kitchen.,1
domainExpert7,52,Wellbeing,Caregiver,Evening,relativeposition-typeofproximity;datetime-localtime,When  Test-user   is  inside  livingroom and and time becomes  more then  22:00 minutes   ,livingroom-relax,do start relaxing light scene in the living room,1
applicationExpert4,99,Comfort,Generic,Generic,relativeposition-typeofproximity;kitchen-lightlevel, WHEN   Test-user   is  inside  kitchen and  Kitchen light level is  low light  ,bathroom-humidity,When the humidity in the bathroom becomes greater than 70% and ,0
student2019-19,219,Generic,Generic,Morning,activity-wakingup,If the homeowner wakes up and  ,bedroomlight-state,"turns on his room light, ",1
student2020-16,303,Comfort,Generic,Generic,datetime-localtime;livingroomlight-state,"between 9 am and 4 pm and  the lights are off,  ",livingroom-alllight,the system turns on the lights and ,1
student2021-15,433,"Comfort, Organizing",Generic,GoingOut,entrance-doorsensor,"the front door is open,  ",entrance-motion,If the motion sensor at the entrance detects something and ,0
student2020-21,328,"Wellbeing,Comfort",Generic,ColdSeason,bathroom-temperaturelevel,if  Bathroom temperature becomes  less then  13  and   ,currentweather-rainquantity," the amount of rain is more than 10,",0
student2021-03,374,Comfort,Generic,Morning,datetime-localtime,If it's 8:00 am and  ,devices-alexa services,ask Alexa to play music and,0
student2019-7,151,Safety,Generic,Generic,all-biorhythmlight,the system turns on the house lights intermittently and ,alarms-alarms,warns him with three notifications to check that you have turned off the gas,1
student2019-8,157,EnergySaving,Generic,Generic,relativeposition-typeofproximity;bathroomlight-state,If the user leaves the bathroom (event) and the bathroom light is on (condition) ,corridor-light strip corridor,activates the track of led lights in the corridor for one minute  setting them to light blue and,1
student2020-16,304,EnergySaving,Generic,GoingOut,relativeposition-typeofproximity,"When the user is away from home, ",greatluminaire-state," but the lights are on, ",1
student2020-18,313,Security,Generic,Generic,entrance-alllight;alarms-alarms;entrancelight-state,"turn on the entrance light send an alarm via notification with the words ""Noise perceived at the entrance!"",  if the entrance light is off,  ",corridor-alllight,turn on the lights in the hallway.,0
student2020-18,313,Security,Generic,Generic,entrance-noiselevel;entrancelight-state,"If the noise level at the entrance is greater than 0 and  if the entrance light is off,  ",alarms-alarms,"send an alarm via notification with the words ""Noise perceived at the entrance!"", ",1
applicationExpert4,85,"Health, Wellbeing",Caregiver,Generic,cognitive-trainingtime,Test-user training time becomes  less then  15 minutes ,livingroom-lightlevel,the LivingRoom light level is very low,0
student2019-7,153,Generic,Generic,BadWeather,alarms-alarms;livingroom-windowsensor,the system sends three notifications to the user telling him that it is raining and reminding him to close them the windows of the lounge are open ,bathroom-window,open the bathroom window,0
student2019-13,187,Security,Generic,Generic,entrance-doorsensor,"If the entrance door is not closed between midnight and 8.00 in the morning,  ",currentweather-wind,if the wind outside is more than 5 km/h and ,0
student2019-5,143,Wellbeing,Generic,Generic,bedroom-temperaturelevel,If the bedroom temperature is below 13 degrees and ,bedroomlight-color,the room lights are blue,1
student2019-10,174,"Wellbeing, Health",Student,Morning,reminders-reminders;alarms-alarms,"sends an email in which it is suggested to regularize your sleep. send a notification in which it is suggested to check the email,  ",tablet-state," if I have at least one device on (tablet),",0
student2020-16,304,EnergySaving,Generic,GoingOut,greatluminaire-state;all-alllight," but the lights are on,  the system automatically turns them off and ",timeinsidearoom-timeinsidebedroom,If the time spent in the bedroom is more than 20 minutes and,0
student2021-08,398,WellBeing,Generic,Night,home-alllight,turn off all the lights. ,devices-tv,turn off the TV and ,1
student2021-08,399,WellBeing,Generic,ColdSeason,home-heating;heating system-state,"turn off the heating system and  the heating system is on,  ",test-user-sweatingtype,When the user's sweat rate becomes high and ,1
student2020-8,262,Generic,Generic,Generic,bathroom-doorsensor,When the bathroom door sensor opens and  ,bathroom-doorsensor,"when the sensor is open, ",1
student2020-14,292,Safety,Generic,Generic,kitchen-windowsensor," if the window in the kitchen is closed, ",kitchen-gassensor,"If the gas detector in the kitchen is turned on, and",1
student2021-15,433,"Comfort, Organizing",Generic,GoingOut,reminders-reminders;home-allwindow;entrance-doorsensor,"send me a text message saying 'remember to take the house keys and the mask'. close all the windows and  the front door is open,  ",relativeposition-typeofproximity,When I am outside the entrance and ,1
student2021-06,388,Health,Generic,Generic,reminders-reminders,"send me the email ""hearth rate too high"" ",kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,0
student2020-4,243,Generic,Generic,BadWeather,currentweather-outdoorcondition,When there is fog outside and  ,greatluminaire-state,"the lights are off, ",1
student2019-13,185,Generic,Generic,Generic,reminders-reminders,"it sends the notification ""Corridor light is on"" to the user. ",corridorlightstrip-state,"If the corridor light is on, ",1
student2020-19,318,"Wellbeing,Organizing",Generic,Evening,datetime-localtime,"9.00pm, and  ",kitchenlight-state,if the light in the kitchen is off ,1
student2020-6,254,"Comfort,Safety",Generic,Generic,kitchen-alllight,then turn on the lights in the kitchen and  ,kitchenlight-state," the light in the kitchen is off, ",1
student2020-26,354,Wellbeing,Generic,Generic,bathroom-alllight,Turn on the white light in the bathroom and  ,livingroom-alllight,the system turns on the lights and ,0
student2021-04,376,Security,Generic,Night,home-alllight;alarms-notificationmode,turn on all the lights activate the alarm siren and  ,entrance-doorsensor,If the main entrance door is not closed between 00:00 and 08:00 ,1
student2020-4,244,Comfort,Generic,Generic,reminders-reminders,"notify me vocally with the message ""Someone at the entrance"" ",tablet-state," if I have at least one device on (tablet),",0
student2019-18,212,Health,Caregiver,ElderlyAlone,physiological-heartrate;activity-medicationname;all-alllight,TRIGGER: (EVENT) If the heart rate exceeds 200 beats and  (CONDITION) the heart medicine has not been taken  ACTION: (1) Turn on all the lights in the house and  ,bedroom-window,close the window and ,0
student2021-05,382,Generic,Generic,Generic,kitchen-smokesensor,When the fire sensor is activated  ,relativeposition-typeofproximity,if the user is out of the house,1
student2019-2,129,EnergySaving,Generic,ElderlyAlone,personaldata-age,the test user is over 75 ,fridge-door,If the refrigerator door is open and,1
student2019-8,155,Safety,Generic,Generic,bedroom-hue color light bedroom,And also turn on the lights bedroom for 5 minutes setting them to red ,test-user-sweatingtype,When the user's sweat rate becomes high and ,0
student2020-23,339,Wellbeing,Generic,Generic,alarms-alarms;bedroom-alllight;bedroomlight-state,"send a wake-up message  turn on the lights and  the lights are off, ",timeinsidearoom-timeinsidebedroom,If you stay in the bedroom for more than 10 hours and ,1
student2019-2,126,Safety,Generic,Generic,reminders-reminders,"send three sms ""Close doors and / or windows"". ",livingroom-windowsensor,the living room window sensor indicates that is open,1
student2021-06,388,Health,Generic,Generic,smartphone-state;tablet-state;pc-state;home-alllight," if I have at least one device on (smartphone),  if I have at least one device on (tablet),  if I have at least one device on (pc),  then turn on all the lights in the house and  ",reminders-reminders,"send me the email ""hearth rate too high""",1
applicationExpert1,44,Health,Caregiver,Generic,reminders-reminders,"do send  reminder  ""Remember to take the aspirine"" by notification ",datetime-localtime,When time becomes  17:52 minutes,1
student2021-14,429,"Health,Wellbeing",Student,Generic,test-user-heartrate;coffee machine-state;kitchen-coffeemachine,"When I have a heart rate of 130 beats per minute and  if the coffee machine is on,  turn off the coffee machine and  ",reminders-reminders,send me a notification reminding me not to drink too much coffee.,1
student2020-14,291,EnergySaving,Generic,GoingOut,relativeposition-typeofproximity,"If the user's location is not inside the house between 9:30 a.m. and 6:30 p.m., ",reminders-reminders," it sends a notification saying ""I turned off the lights on,"" ",1
student2019-7,152,Wellbeing,Generic,Generic,livingroomlight-state,light in the lounge is off ,livingroom-relax,the system activates the lights in a relaxing way and,1
student2021-02,368,Comfort,Generic,Morning,bedroom-changelightstate, turn on the bedroom lights. ,devices-alexa services,ask Alexa to play music and,1
student2021-07,394,EnergySaving,Generic,Generic,kitchen-hue color light kitchen,turn on the red light in the kitchen and  ,entrancelight-saturation,"the saturation is below 5, ",0
student2020-2,234,Wellbeing,Generic,Generic,reminders-reminders,sends a comforting voice message to the person. ,home-robotvacuumcleaner, turn off the vacuum cleaner and ,0
student2021-15,433,"Comfort, Organizing",Generic,GoingOut,reminders-reminders,send me a text message saying 'remember to take the house keys and the mask'. ,kitchen-fridge,turn the refrigerator back on,0
student2019-15,198,Comfort,Generic,Generic,entrancelight-state;entrance-motion,"If the entrance lights are off and  if movement is detected at the entrance, ",reminders-reminders, send a notification with the word 'Welcome back' and ,1
student2019-13,189,EnergySaving,Generic,Generic,reminders-reminders,"send a notification ""You forgot the lights on in the bathroom"" and  ",bedroom-changelightstate,turn on the bedroom lights for 10 minutes and,0
student2019-12,180,Generic,Generic,Generic,reminders-reminders,send a reminder via notification: Room light remained on ,bathroom-humiditylevel,When the humidity level in the bathroom is greater than 65% and ,0
student2020-1,229,Organizing,Student,Morning,bedroomlight-state,"the bedroom lights are off,  ",kitchen-windowsensor,"the kitchen windows are closed, ",0
student2020-26,353,Wellbeing,Generic,BadWeather,currentweather-outdoorcondition,If the weather forecast is thunderstorm and ,livingroomlight-state," If the color of the light in the living room is White, ",1
domainExpert4,16,Health,Caregiver,Generic,activity-medicationname,if Trusopt lunch was not taken between 1:03 pm and 2:04 pm ,corridor-alllight,turn off all lights in the corridor,0
student2019-16,201,Generic,Generic,BadWeather,livingroom-windowsensor,"the living room window sensor is open,  ",sleep-bedoccupancy,When the user is in the bed and ,0
student2021-08,398,WellBeing,Generic,Night,home-alllight,turn off all the lights. ,garden-smokesensor,"If the smoke sensor in the garden is not turned on, ",0
domainExpert4,3,Health,Caregiver,Generic,physiological-steps,if the Test-user daily steps are less than 5000 ,reminders-reminders,"send the reminder ""Exercises on the treadmill"" via email to caregiver.1@provider.it",1
student2019-2,129,EnergySaving,Generic,ElderlyAlone,personaldata-age,the test user is over 75 ,fridge-door,If the refrigerator door is open and,1
student2021-09,402,Safety,Generic,Generic,corridor-light strip corridor;alarms-notificationmode,turn on the emergency light in the corridor. start the alarm and  ,kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,0
student2019-15,199,"Comfort, Safety",Generic,Generic,relativeposition-typeofproximity,"When the user enters the bathroom [event], ",bathroomlight-state," if the bathroom lights are off [condition], ",1
student2019-19,219,Generic,Generic,Morning,activity-wakingup;bedroomlight-state;bedroom-activate,"If the homeowner wakes up and  turns on his room light,  set the lights in activation mode and  ",bedroom-lightlevel,"If the bedroom light stays on from 22:00 to 00:00, ",0
student2020-13,289,Safety,Generic,Generic,bedroom-alllight,turn off all the lights in the bedroom and  ,bathroom-temperaturelevel,if  Bathroom temperature becomes  less then  13  and  ,0
applicationExpert4,98,"Health, Wellbeing",Generic,GoodWeather,datetime-localtime;twentyfourhoursweatherforecast-outdoorcondition, WHEN  time becomes  18:00 minutes and Weather & Time outdoor condition is  clear sky  and ,twentyfourhoursweatherforecast-outdoortemperature,and  Weather & Time outdoor temperature is  more then  20,1
student2020-2,233,Wellbeing,Generic,ColdSeason,bathroom-hue color light bathroom,turn on a red light in the bathroom. ,bedroom-activate,set the lights in activation mode and ,0
student2020-4,242,Safety,Generic,Generic,kitchen-gassensor;kitchen-smokesensor,"When gas sensors or  smoke sensors are activated,  ",reminders-reminders,"notify everyone with the message ""Smoke or gas sensor activated""",1
student2019-7,152,Wellbeing,Generic,Generic,reminders-reminders;livingroom-relax,asks the user if she want to listen to some music the system activates the lights in a relaxing way and ,livingroomlight-state,light in the lounge is off,1
